iso_code,location,continent,date,new_cases,new_deaths
ISR,Israel,Asia,2020-01-11,0,0
ISR,Israel,Asia,2020-01-12,0,0
ISR,Israel,Asia,2020-01-13,0,0
ISR,Israel,Asia,2020-01-14,0,0
ISR,Israel,Asia,2020-01-15,0,0
ISR,Israel,Asia,2020-01-16,0,0
ISR,Israel,Asia,2020-01-17,0,0
ISR,Israel,Asia,2020-01-18,0,0
ISR,Israel,Asia,2020-01-19,0,0
ISR,Israel,Asia,2020-01-20,0,0
ISR,Israel,Asia,2020-01-21,0,0
ISR,Israel,Asia,2020-01-22,0,0
ISR,Israel,Asia,2020-01-23,0,0
ISR,Israel,Asia,2020-01-24,0,0
ISR,Israel,Asia,2020-01-25,0,0
ISR,Israel,Asia,2020-01-26,0,0
ISR,Israel,Asia,2020-01-27,0,0
ISR,Israel,Asia,2020-01-28,0,0
ISR,Israel,Asia,2020-01-29,0,0
ISR,Israel,Asia,2020-01-30,0,0
ISR,Israel,Asia,2020-01-31,0,0
ISR,Israel,Asia,2020-02-01,0,0
ISR,Israel,Asia,2020-02-02,0,0
ISR,Israel,Asia,2020-02-03,0,0
ISR,Israel,Asia,2020-02-04,0,0
ISR,Israel,Asia,2020-02-05,0,0
ISR,Israel,Asia,2020-02-06,0,0
ISR,Israel,Asia,2020-02-07,0,0
ISR,Israel,Asia,2020-02-08,0,0
ISR,Israel,Asia,2020-02-09,0,0
ISR,Israel,Asia,2020-02-10,0,0
ISR,Israel,Asia,2020-02-11,0,0
ISR,Israel,Asia,2020-02-12,0,0
ISR,Israel,Asia,2020-02-13,0,0
ISR,Israel,Asia,2020-02-14,0,0
ISR,Israel,Asia,2020-02-15,0,0
ISR,Israel,Asia,2020-02-16,0,0
ISR,Israel,Asia,2020-02-17,0,0
ISR,Israel,Asia,2020-02-18,0,0
ISR,Israel,Asia,2020-02-19,0,0
ISR,Israel,Asia,2020-02-20,0,0
ISR,Israel,Asia,2020-02-21,0,0
ISR,Israel,Asia,2020-02-22,1,0
ISR,Israel,Asia,2020-02-23,0,0
ISR,Israel,Asia,2020-02-24,1,0
ISR,Israel,Asia,2020-02-25,0,0
ISR,Israel,Asia,2020-02-26,0,0
ISR,Israel,Asia,2020-02-27,0,0
ISR,Israel,Asia,2020-02-28,1,0
ISR,Israel,Asia,2020-02-29,4,0
ISR,Israel,Asia,2020-03-01,0,0
ISR,Israel,Asia,2020-03-02,3,0
ISR,Israel,Asia,2020-03-03,0,0
ISR,Israel,Asia,2020-03-04,0,0
ISR,Israel,Asia,2020-03-05,5,0
ISR,Israel,Asia,2020-03-06,2,0
ISR,Israel,Asia,2020-03-07,2,0
ISR,Israel,Asia,2020-03-08,6,0
ISR,Israel,Asia,2020-03-09,14,0
ISR,Israel,Asia,2020-03-10,0,0
ISR,Israel,Asia,2020-03-11,31,0
ISR,Israel,Asia,2020-03-12,12,0
ISR,Israel,Asia,2020-03-13,14,0
ISR,Israel,Asia,2020-03-14,20,0
ISR,Israel,Asia,2020-03-15,62,0
ISR,Israel,Asia,2020-03-16,72,0
ISR,Israel,Asia,2020-03-17,10,0
ISR,Israel,Asia,2020-03-18,167,0
ISR,Israel,Asia,2020-03-19,6,0
ISR,Israel,Asia,2020-03-20,244,0
ISR,Israel,Asia,2020-03-21,35,1
ISR,Israel,Asia,2020-03-22,171,0
ISR,Israel,Asia,2020-03-23,188,0
ISR,Israel,Asia,2020-03-24,371,0
ISR,Israel,Asia,2020-03-25,488,2
ISR,Israel,Asia,2020-03-26,439,2
ISR,Israel,Asia,2020-03-27,297,3
ISR,Israel,Asia,2020-03-28,369,2
ISR,Israel,Asia,2020-03-29,584,2
ISR,Israel,Asia,2020-03-30,628,3
ISR,Israel,Asia,2020-03-31,226,2
ISR,Israel,Asia,2020-04-01,443,3
ISR,Israel,Asia,2020-04-02,675,1
ISR,Israel,Asia,2020-04-03,661,13
ISR,Israel,Asia,2020-04-04,1176,5
ISR,Israel,Asia,2020-04-05,590,7
ISR,Israel,Asia,2020-04-06,412,3
ISR,Israel,Asia,2020-04-07,474,8
ISR,Israel,Asia,2020-04-08,344,8
ISR,Israel,Asia,2020-04-09,156,6
ISR,Israel,Asia,2020-04-10,564,15
ISR,Israel,Asia,2020-04-11,440,9
ISR,Israel,Asia,2020-04-12,335,6
ISR,Israel,Asia,2020-04-13,402,2
ISR,Israel,Asia,2020-04-14,441,13
ISR,Israel,Asia,2020-04-15,460,7
ISR,Israel,Asia,2020-04-16,455,7
ISR,Israel,Asia,2020-04-17,257,12
ISR,Israel,Asia,2020-04-18,224,9
ISR,Israel,Asia,2020-04-19,283,13
ISR,Israel,Asia,2020-04-20,226,8
ISR,Israel,Asia,2020-04-21,222,5
ISR,Israel,Asia,2020-04-22,229,7
ISR,Israel,Asia,2020-04-23,650,7
ISR,Israel,Asia,2020-04-24,290,2
ISR,Israel,Asia,2020-04-25,176,1
ISR,Israel,Asia,2020-04-26,240,5
ISR,Israel,Asia,2020-04-27,100,0
ISR,Israel,Asia,2020-04-28,68,3
ISR,Israel,Asia,2020-04-29,123,6
ISR,Israel,Asia,2020-04-30,245,7
ISR,Israel,Asia,2020-05-01,112,7
ISR,Israel,Asia,2020-05-02,155,3
ISR,Israel,Asia,2020-05-03,84,4
ISR,Israel,Asia,2020-05-04,23,3
ISR,Israel,Asia,2020-05-05,38,3
ITA,Italy,Europe,2020-01-01,0,0
ITA,Italy,Europe,2020-01-02,0,0
ITA,Italy,Europe,2020-01-03,0,0
ITA,Italy,Europe,2020-01-04,0,0
ITA,Italy,Europe,2020-01-05,0,0
ITA,Italy,Europe,2020-01-06,0,0
ITA,Italy,Europe,2020-01-07,0,0
ITA,Italy,Europe,2020-01-08,0,0
ITA,Italy,Europe,2020-01-09,0,0
ITA,Italy,Europe,2020-01-10,0,0
ITA,Italy,Europe,2020-01-11,0,0
ITA,Italy,Europe,2020-01-12,0,0
ITA,Italy,Europe,2020-01-13,0,0
ITA,Italy,Europe,2020-01-14,0,0
ITA,Italy,Europe,2020-01-15,0,0
ITA,Italy,Europe,2020-01-16,0,0
ITA,Italy,Europe,2020-01-17,0,0
ITA,Italy,Europe,2020-01-18,0,0
ITA,Italy,Europe,2020-01-19,0,0
ITA,Italy,Europe,2020-01-20,0,0
ITA,Italy,Europe,2020-01-21,0,0
ITA,Italy,Europe,2020-01-22,0,0
ITA,Italy,Europe,2020-01-23,0,0
ITA,Italy,Europe,2020-01-24,0,0
ITA,Italy,Europe,2020-01-25,0,0
ITA,Italy,Europe,2020-01-26,0,0
ITA,Italy,Europe,2020-01-27,0,0
ITA,Italy,Europe,2020-01-28,0,0
ITA,Italy,Europe,2020-01-29,0,0
ITA,Italy,Europe,2020-01-30,0,0
ITA,Italy,Europe,2020-01-31,3,0
ITA,Italy,Europe,2020-02-01,0,0
ITA,Italy,Europe,2020-02-02,0,0
ITA,Italy,Europe,2020-02-03,0,0
ITA,Italy,Europe,2020-02-04,0,0
ITA,Italy,Europe,2020-02-05,0,0
ITA,Italy,Europe,2020-02-06,0,0
ITA,Italy,Europe,2020-02-07,0,0
ITA,Italy,Europe,2020-02-08,0,0
ITA,Italy,Europe,2020-02-09,0,0
ITA,Italy,Europe,2020-02-10,0,0
ITA,Italy,Europe,2020-02-11,0,0
ITA,Italy,Europe,2020-02-12,0,0
ITA,Italy,Europe,2020-02-13,0,0
ITA,Italy,Europe,2020-02-14,0,0
ITA,Italy,Europe,2020-02-15,0,0
ITA,Italy,Europe,2020-02-16,0,0
ITA,Italy,Europe,2020-02-17,0,0
ITA,Italy,Europe,2020-02-18,0,0
ITA,Italy,Europe,2020-02-19,0,0
ITA,Italy,Europe,2020-02-20,0,0
ITA,Italy,Europe,2020-02-21,0,0
ITA,Italy,Europe,2020-02-22,14,0
ITA,Italy,Europe,2020-02-23,62,2
ITA,Italy,Europe,2020-02-24,53,0
ITA,Italy,Europe,2020-02-25,97,4
ITA,Italy,Europe,2020-02-26,93,5
ITA,Italy,Europe,2020-02-27,78,1
ITA,Italy,Europe,2020-02-28,250,5
ITA,Italy,Europe,2020-02-29,238,4
ITA,Italy,Europe,2020-03-01,240,8
ITA,Italy,Europe,2020-03-02,561,6
ITA,Italy,Europe,2020-03-03,347,17
ITA,Italy,Europe,2020-03-04,466,28
ITA,Italy,Europe,2020-03-05,587,27
ITA,Italy,Europe,2020-03-06,769,41
ITA,Italy,Europe,2020-03-07,778,49
ITA,Italy,Europe,2020-03-08,1247,36
ITA,Italy,Europe,2020-03-09,1492,133
ITA,Italy,Europe,2020-03-10,1797,98
ITA,Italy,Europe,2020-03-11,977,167
ITA,Italy,Europe,2020-03-12,2313,196
ITA,Italy,Europe,2020-03-13,2651,189
ITA,Italy,Europe,2020-03-14,2547,252
ITA,Italy,Europe,2020-03-15,3497,173
ITA,Italy,Europe,2020-03-16,2823,370
ITA,Italy,Europe,2020-03-17,4000,347
ITA,Italy,Europe,2020-03-18,3526,347
ITA,Italy,Europe,2020-03-19,4207,473
ITA,Italy,Europe,2020-03-20,5322,429
ITA,Italy,Europe,2020-03-21,5986,625
ITA,Italy,Europe,2020-03-22,6557,795
ITA,Italy,Europe,2020-03-23,5560,649
ITA,Italy,Europe,2020-03-24,4789,601
ITA,Italy,Europe,2020-03-25,5249,743
ITA,Italy,Europe,2020-03-26,5210,685
ITA,Italy,Europe,2020-03-27,6153,660
ITA,Italy,Europe,2020-03-28,5959,971
ITA,Italy,Europe,2020-03-29,5974,887
ITA,Italy,Europe,2020-03-30,5217,758
ITA,Italy,Europe,2020-03-31,4050,810
ITA,Italy,Europe,2020-04-01,4053,839
ITA,Italy,Europe,2020-04-02,4782,727
ITA,Italy,Europe,2020-04-03,4668,760
ITA,Italy,Europe,2020-04-04,4585,764
ITA,Italy,Europe,2020-04-05,4805,681
ITA,Italy,Europe,2020-04-06,4316,527
ITA,Italy,Europe,2020-04-07,3599,636
ITA,Italy,Europe,2020-04-08,3039,604
ITA,Italy,Europe,2020-04-09,3836,540
ITA,Italy,Europe,2020-04-10,4204,612
ITA,Italy,Europe,2020-04-11,3951,570
ITA,Italy,Europe,2020-04-12,4694,619
ITA,Italy,Europe,2020-04-13,4092,431
ITA,Italy,Europe,2020-04-14,3153,564
ITA,Italy,Europe,2020-04-15,2972,604
ITA,Italy,Europe,2020-04-16,2667,578
ITA,Italy,Europe,2020-04-17,3786,525
ITA,Italy,Europe,2020-04-18,3493,575
ITA,Italy,Europe,2020-04-19,3491,480
ITA,Italy,Europe,2020-04-20,3047,433
ITA,Italy,Europe,2020-04-21,2256,454
ITA,Italy,Europe,2020-04-22,2729,534
ITA,Italy,Europe,2020-04-23,3370,437
ITA,Italy,Europe,2020-04-24,2646,464
ITA,Italy,Europe,2020-04-25,3021,420
ITA,Italy,Europe,2020-04-26,2357,415
ITA,Italy,Europe,2020-04-27,2324,260
ITA,Italy,Europe,2020-04-28,1739,333
ITA,Italy,Europe,2020-04-29,2091,382
ITA,Italy,Europe,2020-04-30,2086,323
ITA,Italy,Europe,2020-05-01,1872,285
ITA,Italy,Europe,2020-05-02,1965,269
ITA,Italy,Europe,2020-05-03,1900,474
ITA,Italy,Europe,2020-05-04,1389,174
ITA,Italy,Europe,2020-05-05,1221,195
JAM,Jamaica,North America,2020-03-12,2,0
JAM,Jamaica,North America,2020-03-13,4,0
JAM,Jamaica,North America,2020-03-14,2,0
JAM,Jamaica,North America,2020-03-16,2,0
JAM,Jamaica,North America,2020-03-17,0,0
JAM,Jamaica,North America,2020-03-18,3,0
JAM,Jamaica,North America,2020-03-19,2,0
JAM,Jamaica,North America,2020-03-20,1,0
JAM,Jamaica,North America,2020-03-21,3,0
JAM,Jamaica,North America,2020-03-22,0,0
JAM,Jamaica,North America,2020-03-23,0,0
JAM,Jamaica,North America,2020-03-24,0,0
JAM,Jamaica,North America,2020-03-25,2,1
JAM,Jamaica,North America,2020-03-26,4,0
JAM,Jamaica,North America,2020-03-27,1,0
JAM,Jamaica,North America,2020-03-28,0,0
JAM,Jamaica,North America,2020-03-29,6,0
JAM,Jamaica,North America,2020-03-30,2,0
JAM,Jamaica,North America,2020-03-31,4,0
JAM,Jamaica,North America,2020-04-01,0,0
JAM,Jamaica,North America,2020-04-02,6,2
JAM,Jamaica,North America,2020-04-03,3,0
JAM,Jamaica,North America,2020-04-04,6,0
JAM,Jamaica,North America,2020-04-05,2,0
JAM,Jamaica,North America,2020-04-06,3,0
JAM,Jamaica,North America,2020-04-07,1,0
JAM,Jamaica,North America,2020-04-08,4,0
JAM,Jamaica,North America,2020-04-09,0,1
JAM,Jamaica,North America,2020-04-10,0,0
JAM,Jamaica,North America,2020-04-11,2,0
JAM,Jamaica,North America,2020-04-12,4,0
JAM,Jamaica,North America,2020-04-13,3,0
JAM,Jamaica,North America,2020-04-14,1,0
JAM,Jamaica,North America,2020-04-15,32,1
JAM,Jamaica,North America,2020-04-16,20,0
JAM,Jamaica,North America,2020-04-17,18,0
JAM,Jamaica,North America,2020-04-18,20,0
JAM,Jamaica,North America,2020-04-19,10,0
JAM,Jamaica,North America,2020-04-20,23,0
JAM,Jamaica,North America,2020-04-21,27,1
JAM,Jamaica,North America,2020-04-22,10,0
JAM,Jamaica,North America,2020-04-23,19,0
JAM,Jamaica,North America,2020-04-24,0,0
JAM,Jamaica,North America,2020-04-25,36,1
JAM,Jamaica,North America,2020-04-26,17,0
JAM,Jamaica,North America,2020-04-27,45,0
JAM,Jamaica,North America,2020-04-28,14,0
JAM,Jamaica,North America,2020-04-29,17,0
JAM,Jamaica,North America,2020-04-30,15,0
JAM,Jamaica,North America,2020-05-01,26,1
JAM,Jamaica,North America,2020-05-02,10,0
JAM,Jamaica,North America,2020-05-03,31,0
JAM,Jamaica,North America,2020-05-04,6,1
JAM,Jamaica,North America,2020-05-05,2,0
JPN,Japan,Asia,2020-01-01,0,0
JPN,Japan,Asia,2020-01-02,0,0
JPN,Japan,Asia,2020-01-03,0,0
JPN,Japan,Asia,2020-01-04,0,0
JPN,Japan,Asia,2020-01-05,0,0
JPN,Japan,Asia,2020-01-06,0,0
JPN,Japan,Asia,2020-01-07,0,0
JPN,Japan,Asia,2020-01-08,0,0
JPN,Japan,Asia,2020-01-09,0,0
JPN,Japan,Asia,2020-01-10,0,0
JPN,Japan,Asia,2020-01-11,0,0
JPN,Japan,Asia,2020-01-12,0,0
JPN,Japan,Asia,2020-01-13,0,0
JPN,Japan,Asia,2020-01-14,0,0
JPN,Japan,Asia,2020-01-15,1,0
JPN,Japan,Asia,2020-01-16,0,0
JPN,Japan,Asia,2020-01-17,0,0
JPN,Japan,Asia,2020-01-18,0,0
JPN,Japan,Asia,2020-01-19,0,0
JPN,Japan,Asia,2020-01-20,0,0
JPN,Japan,Asia,2020-01-21,0,0
JPN,Japan,Asia,2020-01-22,0,0
JPN,Japan,Asia,2020-01-23,0,0
JPN,Japan,Asia,2020-01-24,1,0
JPN,Japan,Asia,2020-01-25,0,0
JPN,Japan,Asia,2020-01-26,1,0
JPN,Japan,Asia,2020-01-27,0,0
JPN,Japan,Asia,2020-01-28,1,0
JPN,Japan,Asia,2020-01-29,3,0
JPN,Japan,Asia,2020-01-30,4,0
JPN,Japan,Asia,2020-01-31,3,0
JPN,Japan,Asia,2020-02-01,1,0
JPN,Japan,Asia,2020-02-02,4,0
JPN,Japan,Asia,2020-02-03,1,0
JPN,Japan,Asia,2020-02-04,0,0
JPN,Japan,Asia,2020-02-05,5,0
JPN,Japan,Asia,2020-02-06,0,0
JPN,Japan,Asia,2020-02-07,0,0
JPN,Japan,Asia,2020-02-08,0,0
JPN,Japan,Asia,2020-02-09,0,0
JPN,Japan,Asia,2020-02-10,0,0
JPN,Japan,Asia,2020-02-11,0,0
JPN,Japan,Asia,2020-02-12,0,0
JPN,Japan,Asia,2020-02-13,4,1
JPN,Japan,Asia,2020-02-14,1,0
JPN,Japan,Asia,2020-02-15,8,0
JPN,Japan,Asia,2020-02-16,14,0
JPN,Japan,Asia,2020-02-17,7,0
JPN,Japan,Asia,2020-02-18,0,0
JPN,Japan,Asia,2020-02-19,7,0
JPN,Japan,Asia,2020-02-20,18,0
JPN,Japan,Asia,2020-02-21,9,0
JPN,Japan,Asia,2020-02-22,12,0
JPN,Japan,Asia,2020-02-23,27,0
JPN,Japan,Asia,2020-02-24,12,0
JPN,Japan,Asia,2020-02-25,0,0
JPN,Japan,Asia,2020-02-26,20,0
JPN,Japan,Asia,2020-02-27,22,2
JPN,Japan,Asia,2020-02-28,24,0
JPN,Japan,Asia,2020-02-29,20,0
JPN,Japan,Asia,2020-03-01,9,2
JPN,Japan,Asia,2020-03-02,15,1
JPN,Japan,Asia,2020-03-03,0,0
JPN,Japan,Asia,2020-03-04,14,0
JPN,Japan,Asia,2020-03-05,49,0
JPN,Japan,Asia,2020-03-06,32,0
JPN,Japan,Asia,2020-03-07,59,0
JPN,Japan,Asia,2020-03-08,47,0
JPN,Japan,Asia,2020-03-09,33,1
JPN,Japan,Asia,2020-03-10,26,2
JPN,Japan,Asia,2020-03-11,54,3
JPN,Japan,Asia,2020-03-12,51,3
JPN,Japan,Asia,2020-03-13,56,4
JPN,Japan,Asia,2020-03-14,62,2
JPN,Japan,Asia,2020-03-15,43,1
JPN,Japan,Asia,2020-03-16,34,2
JPN,Japan,Asia,2020-03-17,10,4
JPN,Japan,Asia,2020-03-18,5,0
JPN,Japan,Asia,2020-03-19,44,1
JPN,Japan,Asia,2020-03-20,77,4
JPN,Japan,Asia,2020-03-21,57,2
JPN,Japan,Asia,2020-03-22,39,1
JPN,Japan,Asia,2020-03-23,43,5
JPN,Japan,Asia,2020-03-24,39,1
JPN,Japan,Asia,2020-03-25,65,1
JPN,Japan,Asia,2020-03-26,75,2
JPN,Japan,Asia,2020-03-27,96,1
JPN,Japan,Asia,2020-03-28,135,3
JPN,Japan,Asia,2020-03-29,194,3
JPN,Japan,Asia,2020-03-30,173,2
JPN,Japan,Asia,2020-03-31,87,2
JPN,Japan,Asia,2020-04-01,0,0
JPN,Japan,Asia,2020-04-02,225,1
JPN,Japan,Asia,2020-04-03,439,6
JPN,Japan,Asia,2020-04-04,318,6
JPN,Japan,Asia,2020-04-05,336,1
JPN,Japan,Asia,2020-04-06,383,3
JPN,Japan,Asia,2020-04-07,163,7
JPN,Japan,Asia,2020-04-08,89,0
JPN,Japan,Asia,2020-04-09,351,1
JPN,Japan,Asia,2020-04-10,410,4
JPN,Japan,Asia,2020-04-11,680,3
JPN,Japan,Asia,2020-04-12,1401,10
JPN,Japan,Asia,2020-04-13,507,4
JPN,Japan,Asia,2020-04-14,390,7
JPN,Japan,Asia,2020-04-15,455,10
JPN,Japan,Asia,2020-04-16,482,17
JPN,Japan,Asia,2020-04-17,585,12
JPN,Japan,Asia,2020-04-18,628,6
JPN,Japan,Asia,2020-04-19,566,7
JPN,Japan,Asia,2020-04-20,390,10
JPN,Japan,Asia,2020-04-21,367,15
JPN,Japan,Asia,2020-04-22,378,0
JPN,Japan,Asia,2020-04-23,276,101
JPN,Japan,Asia,2020-04-24,468,30
JPN,Japan,Asia,2020-04-25,652,17
JPN,Japan,Asia,2020-04-26,290,14
JPN,Japan,Asia,2020-04-27,203,3
JPN,Japan,Asia,2020-04-28,191,25
JPN,Japan,Asia,2020-04-29,276,13
JPN,Japan,Asia,2020-04-30,236,26
JPN,Japan,Asia,2020-05-01,193,17
JPN,Japan,Asia,2020-05-02,263,26
JPN,Japan,Asia,2020-05-03,295,34
JPN,Japan,Asia,2020-05-04,218,18
JPN,Japan,Asia,2020-05-05,174,11
JEY,Jersey,Europe,2020-03-20,5,0
JEY,Jersey,Europe,2020-03-21,7,0
JEY,Jersey,Europe,2020-03-22,0,0
JEY,Jersey,Europe,2020-03-23,3,0
JEY,Jersey,Europe,2020-03-24,3,0
JEY,Jersey,Europe,2020-03-25,0,0
JEY,Jersey,Europe,2020-03-26,0,0
JEY,Jersey,Europe,2020-03-27,14,1
JEY,Jersey,Europe,2020-03-28,20,0
JEY,Jersey,Europe,2020-03-29,9,0
JEY,Jersey,Europe,2020-03-30,2,1
JEY,Jersey,Europe,2020-03-31,0,0
JEY,Jersey,Europe,2020-04-01,18,0
JEY,Jersey,Europe,2020-04-02,0,0
JEY,Jersey,Europe,2020-04-03,0,0
JEY,Jersey,Europe,2020-04-04,37,0
JEY,Jersey,Europe,2020-04-05,5,1
JEY,Jersey,Europe,2020-04-06,32,0
JEY,Jersey,Europe,2020-04-07,14,0
JEY,Jersey,Europe,2020-04-08,1,0
JEY,Jersey,Europe,2020-04-09,0,0
JEY,Jersey,Europe,2020-04-10,13,0
JEY,Jersey,Europe,2020-04-11,15,1
JEY,Jersey,Europe,2020-04-12,0,0
JEY,Jersey,Europe,2020-04-13,15,0
JEY,Jersey,Europe,2020-04-14,4,0
JEY,Jersey,Europe,2020-04-15,0,0
JEY,Jersey,Europe,2020-04-16,0,2
JEY,Jersey,Europe,2020-04-17,6,4
JEY,Jersey,Europe,2020-04-18,1,1
JEY,Jersey,Europe,2020-04-19,21,1
JEY,Jersey,Europe,2020-04-20,4,0
JEY,Jersey,Europe,2020-04-21,0,2
JEY,Jersey,Europe,2020-04-22,6,0
JEY,Jersey,Europe,2020-04-23,0,4
JEY,Jersey,Europe,2020-04-24,21,1
JEY,Jersey,Europe,2020-04-25,2,0
JEY,Jersey,Europe,2020-04-26,2,0
JEY,Jersey,Europe,2020-04-27,1,0
JEY,Jersey,Europe,2020-04-28,2,0
JEY,Jersey,Europe,2020-04-29,1,1
JEY,Jersey,Europe,2020-04-30,2,1
JEY,Jersey,Europe,2020-05-01,0,2
JEY,Jersey,Europe,2020-05-02,0,1
JEY,Jersey,Europe,2020-05-03,5,0
JEY,Jersey,Europe,2020-05-04,1,0
JEY,Jersey,Europe,2020-05-05,1,0
JOR,Jordan,Asia,2020-03-03,1,0
JOR,Jordan,Asia,2020-03-08,0,0
JOR,Jordan,Asia,2020-03-15,0,0
JOR,Jordan,Asia,2020-03-16,14,0
JOR,Jordan,Asia,2020-03-17,1,0
JOR,Jordan,Asia,2020-03-18,19,0
JOR,Jordan,Asia,2020-03-19,17,0
JOR,Jordan,Asia,2020-03-20,4,0
JOR,Jordan,Asia,2020-03-21,13,0
JOR,Jordan,Asia,2020-03-22,15,0
JOR,Jordan,Asia,2020-03-23,15,0
JOR,Jordan,Asia,2020-03-24,13,0
JOR,Jordan,Asia,2020-03-25,15,0
JOR,Jordan,Asia,2020-03-26,26,0
JOR,Jordan,Asia,2020-03-27,19,0
JOR,Jordan,Asia,2020-03-28,40,0
JOR,Jordan,Asia,2020-03-29,23,1
JOR,Jordan,Asia,2020-03-30,24,0
JOR,Jordan,Asia,2020-03-31,9,4
JOR,Jordan,Asia,2020-04-01,6,0
JOR,Jordan,Asia,2020-04-02,4,0
JOR,Jordan,Asia,2020-04-03,21,0
JOR,Jordan,Asia,2020-04-04,0,0
JOR,Jordan,Asia,2020-04-05,24,0
JOR,Jordan,Asia,2020-04-06,22,0
JOR,Jordan,Asia,2020-04-07,4,1
JOR,Jordan,Asia,2020-04-08,0,0
JOR,Jordan,Asia,2020-04-09,9,0
JOR,Jordan,Asia,2020-04-10,14,1
JOR,Jordan,Asia,2020-04-11,0,0
JOR,Jordan,Asia,2020-04-12,9,0
JOR,Jordan,Asia,2020-04-13,8,0
JOR,Jordan,Asia,2020-04-14,2,0
JOR,Jordan,Asia,2020-04-15,6,0
JOR,Jordan,Asia,2020-04-16,4,0
JOR,Jordan,Asia,2020-04-17,1,0
JOR,Jordan,Asia,2020-04-18,5,0
JOR,Jordan,Asia,2020-04-19,6,0
JOR,Jordan,Asia,2020-04-20,4,0
JOR,Jordan,Asia,2020-04-21,8,0
JOR,Jordan,Asia,2020-04-22,0,0
JOR,Jordan,Asia,2020-04-23,3,0
JOR,Jordan,Asia,2020-04-24,9,0
JOR,Jordan,Asia,2020-04-25,4,0
JOR,Jordan,Asia,2020-04-26,3,0
JOR,Jordan,Asia,2020-04-27,3,0
JOR,Jordan,Asia,2020-04-28,2,0
JOR,Jordan,Asia,2020-04-29,0,1
JOR,Jordan,Asia,2020-04-30,2,0
JOR,Jordan,Asia,2020-05-01,2,0
JOR,Jordan,Asia,2020-05-02,6,0
JOR,Jordan,Asia,2020-05-03,1,1
JOR,Jordan,Asia,2020-05-04,1,0
JOR,Jordan,Asia,2020-05-05,4,0
KAZ,Kazakhstan,Asia,2020-03-13,0,0
KAZ,Kazakhstan,Asia,2020-03-14,0,0
KAZ,Kazakhstan,Asia,2020-03-15,6,0
KAZ,Kazakhstan,Asia,2020-03-16,3,0
KAZ,Kazakhstan,Asia,2020-03-17,2,0
KAZ,Kazakhstan,Asia,2020-03-18,22,0
KAZ,Kazakhstan,Asia,2020-03-19,4,0
KAZ,Kazakhstan,Asia,2020-03-20,12,0
KAZ,Kazakhstan,Asia,2020-03-21,4,0
KAZ,Kazakhstan,Asia,2020-03-22,3,0
KAZ,Kazakhstan,Asia,2020-03-23,4,0
KAZ,Kazakhstan,Asia,2020-03-24,2,0
KAZ,Kazakhstan,Asia,2020-03-25,17,0
KAZ,Kazakhstan,Asia,2020-03-26,9,0
KAZ,Kazakhstan,Asia,2020-03-27,32,0
KAZ,Kazakhstan,Asia,2020-03-28,73,0
KAZ,Kazakhstan,Asia,2020-03-29,36,0
KAZ,Kazakhstan,Asia,2020-03-30,55,1
KAZ,Kazakhstan,Asia,2020-03-31,41,0
KAZ,Kazakhstan,Asia,2020-04-01,15,0
KAZ,Kazakhstan,Asia,2020-04-02,8,1
KAZ,Kazakhstan,Asia,2020-04-03,38,1
KAZ,Kazakhstan,Asia,2020-04-04,74,0
KAZ,Kazakhstan,Asia,2020-04-05,0,0
KAZ,Kazakhstan,Asia,2020-04-06,71,2
KAZ,Kazakhstan,Asia,2020-04-07,139,1
KAZ,Kazakhstan,Asia,2020-04-08,34,0
KAZ,Kazakhstan,Asia,2020-04-09,55,1
KAZ,Kazakhstan,Asia,2020-04-10,43,2
KAZ,Kazakhstan,Asia,2020-04-11,38,1
KAZ,Kazakhstan,Asia,2020-04-12,40,0
KAZ,Kazakhstan,Asia,2020-04-13,81,0
KAZ,Kazakhstan,Asia,2020-04-14,218,4
KAZ,Kazakhstan,Asia,2020-04-15,88,0
KAZ,Kazakhstan,Asia,2020-04-16,64,2
KAZ,Kazakhstan,Asia,2020-04-17,139,1
KAZ,Kazakhstan,Asia,2020-04-18,121,0
KAZ,Kazakhstan,Asia,2020-04-19,63,0
KAZ,Kazakhstan,Asia,2020-04-20,81,2
KAZ,Kazakhstan,Asia,2020-04-21,214,0
KAZ,Kazakhstan,Asia,2020-04-22,76,0
KAZ,Kazakhstan,Asia,2020-04-23,166,0
KAZ,Kazakhstan,Asia,2020-04-24,143,3
KAZ,Kazakhstan,Asia,2020-04-25,148,3
KAZ,Kazakhstan,Asia,2020-04-26,170,0
KAZ,Kazakhstan,Asia,2020-04-27,65,0
KAZ,Kazakhstan,Asia,2020-04-28,143,0
KAZ,Kazakhstan,Asia,2020-04-29,203,0
KAZ,Kazakhstan,Asia,2020-04-30,142,0
KAZ,Kazakhstan,Asia,2020-05-01,299,0
KAZ,Kazakhstan,Asia,2020-05-02,167,0
KAZ,Kazakhstan,Asia,2020-05-03,206,0
KAZ,Kazakhstan,Asia,2020-05-04,87,2
KAZ,Kazakhstan,Asia,2020-05-05,157,2
KEN,Kenya,Africa,2020-03-06,0,0
KEN,Kenya,Africa,2020-03-14,1,0
KEN,Kenya,Africa,2020-03-15,0,0
KEN,Kenya,Africa,2020-03-16,2,0
KEN,Kenya,Africa,2020-03-17,0,0
KEN,Kenya,Africa,2020-03-18,1,0
KEN,Kenya,Africa,2020-03-19,3,0
KEN,Kenya,Africa,2020-03-20,0,0
KEN,Kenya,Africa,2020-03-21,0,0
